2025-09-21 13:32:37 | INFO | app.core.logging_config | Logging initialised. Session file: logs\session-20250921-133237.log
2025-09-21 13:32:37 | INFO | harmonycast.app | Application startup. Logging to logs\session-20250921-133237.log
2025-09-21 13:32:37 | INFO | harmonycast.app | FastAPI startup event triggered
2025-09-21 13:32:37 | INFO | harmonycast.listeners | Listener snapshot task started interval=3.0s
2025-09-21 13:32:37 | INFO | harmonycast.app | Client connected id=c91c2bdd-3199-48de-b793-82f080351a59 ip=25.40.58.241
2025-09-21 13:32:43 | INFO | harmonycast.app | Client connected id=74f7bd4f-feca-4f6d-801c-421cbd62be95 ip=25.4.68.162
2025-09-21 13:32:47 | INFO | harmonycast.app | Host connected id=e3aab998-4a25-4c01-b21e-e7e87a3c7f39 ip=25.4.68.162
2025-09-21 13:32:50 | INFO | harmonycast.app | Client connected id=a01c004d-d3ef-4e22-9fe9-9bc1a83eb519 ip=25.9.64.206
2025-09-21 13:32:52 | INFO | harmonycast.app | Fetching metadata for video_id=MftogR8lt_g
2025-09-21 13:32:53 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=False position=0.00 volume=80
2025-09-21 13:32:54 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=False position=0.00 volume=80
2025-09-21 13:32:56 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=0.00 volume=80
2025-09-21 13:32:57 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=0.36 volume=80
2025-09-21 13:32:59 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=2.25 volume=80
2025-09-21 13:32:59 | INFO | harmonycast.app | Client connected id=aacb8bed-b1c7-4d87-b0fe-83b2a1e0c419 ip=25.4.68.162
2025-09-21 13:33:00 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=3.25 volume=80
2025-09-21 13:33:01 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=4.26 volume=80
2025-09-21 13:33:02 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=5.26 volume=80
2025-09-21 13:33:02 | INFO | harmonycast.app | Client aacb8bed-b1c7-4d87-b0fe-83b2a1e0c419 disconnected
2025-09-21 13:33:02 | INFO | harmonycast.listeners | Client disconnected id=aacb8bed-b1c7-4d87-b0fe-83b2a1e0c419 ip=25.4.68.162
2025-09-21 13:33:02 | INFO | harmonycast.app | Client connected id=0e7d58ed-e929-466d-acc0-c3f27f5cb711 ip=25.4.68.162
2025-09-21 13:33:03 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=6.26 volume=80
2025-09-21 13:33:04 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=7.26 volume=80
2025-09-21 13:33:05 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=8.28 volume=80
2025-09-21 13:33:05 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=False position=8.79 volume=80
2025-09-21 13:33:06 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=8.77 volume=80
2025-09-21 13:33:07 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=9.54 volume=80
2025-09-21 13:33:08 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=10.73 volume=80
2025-09-21 13:33:09 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=11.74 volume=80
2025-09-21 13:33:10 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=12.74 volume=80
2025-09-21 13:33:11 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=13.77 volume=80
2025-09-21 13:33:12 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=14.78 volume=80
2025-09-21 13:33:13 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=15.78 volume=80
2025-09-21 13:33:14 | INFO | harmonycast.app | Client 0e7d58ed-e929-466d-acc0-c3f27f5cb711 disconnected
2025-09-21 13:33:14 | INFO | harmonycast.listeners | Client disconnected id=0e7d58ed-e929-466d-acc0-c3f27f5cb711 ip=25.4.68.162
2025-09-21 13:33:14 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=16.92 volume=80
2025-09-21 13:33:15 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=17.92 volume=80
2025-09-21 13:33:16 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=18.96 volume=80
2025-09-21 13:33:17 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=19.99 volume=80
2025-09-21 13:33:18 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=21.02 volume=80
2025-09-21 13:33:19 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=22.04 volume=80
2025-09-21 13:33:20 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=23.07 volume=80
2025-09-21 13:33:22 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=24.43 volume=80
2025-09-21 13:33:22 | INFO | harmonycast.app | Client connected id=00a95c92-8e08-4331-8743-38b46f14311a ip=25.4.68.162
2025-09-21 13:33:23 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=25.44 volume=80
2025-09-21 13:33:24 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=26.44 volume=80
2025-09-21 13:33:25 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=27.44 volume=80
2025-09-21 13:33:26 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=28.45 volume=80
2025-09-21 13:33:27 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=True position=29.45 volume=80
