2025-09-21 14:20:55 | INFO | app.core.logging_config | Logging initialised. Session file: logs\session-20250921-142055.log
2025-09-21 14:20:55 | INFO | harmonycast.app | Application startup. Logging to logs\session-20250921-142055.log
2025-09-21 14:20:55 | INFO | harmonycast.app | FastAPI startup event triggered
2025-09-21 14:20:55 | INFO | harmonycast.listeners | Listener snapshot task started interval=3.0s
2025-09-21 14:20:55 | INFO | harmonycast.app | Host connected id=fa73ae05-369d-4952-a620-6ce8c4e9c890 ip=25.4.68.162
2025-09-21 14:21:15 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=619.19 volume=80
2025-09-21 14:21:15 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=619.19 volume=80
2025-09-21 14:21:17 | INFO | harmonycast.app | Fetching metadata for video_id=dQw4w9WgXcQ
2025-09-21 14:21:18 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=0.00 volume=80
2025-09-21 14:21:19 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=0.00 volume=80
2025-09-21 14:21:20 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=13491.85 volume=80
2025-09-21 14:21:20 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=13491.85 volume=80
2025-09-21 14:21:21 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=13003.02 volume=80
2025-09-21 14:21:21 | INFO | harmonycast.app | Broadcasting host update video_id=dQw4w9WgXcQ playing=False position=13003.02 volume=80
2025-09-21 14:21:26 | INFO | harmonycast.app | Fetching metadata for video_id=MftogR8lt_g
2025-09-21 14:21:27 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=False position=0.00 volume=80
2025-09-21 14:21:28 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=False position=0.00 volume=80
2025-09-21 14:21:45 | INFO | harmonycast.app | Host fa73ae05-369d-4952-a620-6ce8c4e9c890 disconnected
2025-09-21 14:21:45 | INFO | harmonycast.listeners | Host disconnected id=fa73ae05-369d-4952-a620-6ce8c4e9c890 ip=25.4.68.162
2025-09-21 14:21:45 | INFO | harmonycast.app | Host connected id=da2b401e-a707-4039-87b4-f324ee0ea734 ip=25.4.68.162
2025-09-21 14:21:47 | INFO | harmonycast.app | Fetching metadata for video_id=MftogR8lt_g
2025-09-21 14:21:48 | INFO | harmonycast.app | Broadcasting host update video_id=MftogR8lt_g playing=False position=0.00 volume=80
